OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,Discount,Sales,Cost
O000997,2025-01-20 00:00:00,C1151,P118,S014,3,199.53,0.0,598.59,497.58
O000998,2024-10-10 00:00:00,C0955,P056,S020,1,10.91,0.05,10.36,8.71
O000999,2024-02-06 00:00:00,C0953,P025,S017,1,527.58,0.0,527.58,422.24
O001000,2025-10-14 00:00:00,C0530,P065,S014,6,56.52,0.1,305.21,222.0
O001001,2025-04-17 00:00:00,C0775,P037,S017,2,67.61,0.0,135.22,93.94
O001002,2025-05-28 00:00:00,C0254,P022,S004,1,536.59,0.05,509.76,403.77
O001003,2024-04-28 00:00:00,C0556,P011,S016,2,238.21,0.05,452.6,329.26
O001004,2025-06-22 00:00:00,C0227,P087,S020,5,166.12,0.1,747.54,538.0
O001005,2025-05-08 00:00:00,C0033,P078,S020,5,8.04,0.05,38.19,31.35
O001006,2024-11-22 00:00:00,C1028,P020,S006,3,215.04,0.05,612.86,459.42
O001007,2025-02-08 00:00:00,C0966,P068,S009,5,54.35,0.15,230.99,186.85
O001008,2024-06-27 00:00:00,C0613,P107,S014,4,223.24,0.1,803.66,644.24
O001009,2024-08-20 00:00:00,C0018,P099,S002,8,262.29,0.1,1888.49,1766.8
O001010,2025-07-16 00:00:00,C0109,P055,S014,3,12.75,0.0,38.25,25.08
O001011,2025-10-12 00:00:00,C0135,P007,S006,3,780.87,0.05,2225.48,1639.02
O001012,2024-12-15 00:00:00,C0861,P077,S017,6,7.98,0.05,45.49,39.9
O001013,2024-06-21 00:00:00,C0245,,S013,2,43.92,0.1,79.06,65.96
O001014,2024-11-20 00:00:00,C0301,P111,S008,2,254.32,0.05,483.21,344.9
O001015,2024-07-22 00:00:00,C1034,P067,S002,5,35.44,0.0,177.2,151.8
O001016,2024-12-13 00:00:00,C1052,P089,S014,10,146.02,0.0,1460.2,1126.8
O001017,2024-07-15 00:00:00,C0916,P064,S011,2,42.46,0.05,80.67,70.68
O001018,2025-09-18 00:00:00,C0372,P065,S013,3,56.52,0.05,161.08,111.0
O001019,2025-01-16 00:00:00,C0696,P039,S001,5,56.32,0.02,275.97,201.95
O001020,2024-07-19 00:00:00,C0241,P049,S009,2,15.78,0.1,28.4,24.16
O001021,2024-09-23 00:00:00,C1030,P036,S016,2,55.24,0.1,99.43,71.94
O001022,2024-03-11 00:00:00,C0102,P056,S019,1,10.91,0.1,9.82,8.71
O001023,2024-09-09 00:00:00,C0894,P115,S008,1,261.82,0.02,256.58,194.89
O001024,2025-06-13 00:00:00,C0614,P042,S006,2,21.45,0.1,38.61,29.34
O001025,2025-06-22 00:00:00,C0909,P056,S015,2,10.91,0.1,19.64,17.42
O001026,2024-02-21 00:00:00,C0541,P114,S005,4,241.45,0.05,917.51,786.52
O001027,2025-12-23 00:00:00,C0190,P019,S018,1,203.88,0.05,193.69,176.98
O001028,2025-01-27 00:00:00,C0902,P031,S013,1,58.34,0.0,58.34,43.97
O001029,2024-12-10 00:00:00,C0758,P060,S019,3,10.84,0.02,31.87,25.83
O001030,2024-11-28 00:00:00,C0558,P050,S004,1,15.66,0.05,14.88,12.86
O001031,2025-04-18 00:00:00,C0448,P041,S002,8,15.18,0.15,103.22,101.6
O001032,2025-02-09 00:00:00,C0413,P094,S017,1,348.32,0.05,330.9,232.89
O001033,2025-06-21 00:00:00,C0578,P060,S006,5,10.84,0.02,53.12,43.05
O001034,2024-04-01 00:00:00,C0314,P044,S007,2,16.8,0.1,30.24,25.24
O001035,2025-05-19 00:00:00,C0339,P058,S006,10,12.84,0.05,121.98,91.5
O001036,2024-05-06 00:00:00,C0334,P107,S009,2,223.24,0.02,437.55,322.12
O001037,2025-07-24 00:00:00,C0016,P119,S018,8,269.54,0.02,2113.19,1706.0
O001038,2024-11-21 00:00:00,C1114,P030,S014,2,425.03,0.1,765.05,675.74
O001039,2025-06-06 00:00:00,C0284,P005,S002,4,631.5,0.1,2273.4,1741.68
O001040,2024-02-14 00:00:00,C0199,P004,S018,1,619.09,0.0,619.09,518.37
O001041,2025-12-06 00:00:00,C0182,P054,S009,2,12.38,0.0,24.76,17.58
O001042,2024-05-16 00:00:00,C1186,P076,S014,1,8.13,0.05,7.72,5.85
O001043,2025-10-26 00:00:00,C0573,P007,S008,4,780.87,0.1,2811.13,2185.36
O001044,2025-03-04 00:00:00,C0393,P061,S002,2,39.86,0.0,79.72,62.14
O001045,2025-03-21 00:00:00,C0485,P048,S009,3,16.12,0.05,45.94,41.37
O001046,2025-02-10 00:00:00,C0107,P112,S007,1,287.93,0.0,287.93,201.6
O001047,2024-10-09 00:00:00,C0377,P073,S001,1,10.84,0.05,10.3,7.71
O001048,2025-01-29 00:00:00,C0299,P051,S016,3,13.09,0.0,39.27,31.98
O001049,2025-12-20 00:00:00,C0964,P071,S018,2,7.96,0.02,15.6,13.06
O001050,2024-09-11 00:00:00,C0071,P017,S019,2,194.95,0.0,389.9,313.92
O001051,2024-09-24 00:00:00,C0511,P058,S005,8,12.84,0.05,97.58,73.2
O001052,2025-11-22 00:00:00,C0949,P040,S013,1,55.46,0.05,52.69,44.12
O001053,2024-08-08 00:00:00,C1001,P022,S011,3,536.59,0.0,1609.77,1211.31
O001054,2025-08-21 00:00:00,C0616,P048,S012,1,16.12,0.05,15.31,13.79
O001055,2024-01-30 00:00:00,C0268,P077,S016,3,7.98,0.0,23.94,19.95
O001056,2024-04-28 00:00:00,C0405,P070,S008,3,49.41,0.1,133.41,113.97
O001057,2025-12-08 00:00:00,C0267,P116,S006,4,217.89,0.0,871.56,729.44
O001058,2024-10-16 00:00:00,C0795,P033,S010,4,54.32,0.1,195.55,163.56
O001059,2025-09-22 00:00:00,C0352,P084,S014,1,107.38,0.05,102.01,87.63
O001060,2024-03-27 00:00:00,C0757,P067,S009,1,35.44,0.0,35.44,30.36
O001061,2024-06-22 00:00:00,C0787,P105,S007,1,152.91,0.1,137.62,128.7
O001062,2024-05-06 00:00:00,C1128,P109,S002,3,162.13,0.0,486.39,421.05
O001063,2024-10-10 00:00:00,C0445,P085,S012,1,121.06,0.0,121.06,86.99
O001064,2025-03-29 00:00:00,C1154,P051,S001,2,13.09,0.0,26.18,21.32
O001065,2024-06-13 00:00:00,C0481,P065,S010,2,56.52,0.0,113.04,74.0
O001066,2025-06-28 00:00:00,C0817,P079,S013,3,7.05,0.15,17.98,18.03
O001067,2025-12-23 00:00:00,C0794,P097,S010,2,315.65,0.02,618.67,441.48
O001068,2025-06-21 00:00:00,C0982,P028,S011,6,520.07,0.0,3120.42,2314.5
O001069,2024-01-20 00:00:00,C0563,P105,S006,8,152.91,0.05,1162.12,1029.6
O001070,2025-10-13 00:00:00,,P097,S005,2,315.65,0.1,568.17,441.48
O001071,2024-01-16 00:00:00,C0427,P011,S017,6,238.21,0.2,1143.41,987.78
O001072,2025-03-21 00:00:00,C0590,P033,S018,4,54.32,0.05,206.42,163.56
O001073,2025-05-29 00:00:00,C0600,P029,S004,1,467.41,0.0,467.41,386.08
O001074,2025-03-19 00:00:00,C0846,P070,S005,3,49.41,0.0,148.23,113.97
O001075,2024-05-24 00:00:00,C0743,P026,S008,2,497.47,0.15,845.7,836.78
O001076,2025-08-27 00:00:00,C0094,P037,S015,4,67.61,0.1,243.4,187.88
O001077,2024-01-02 00:00:00,C0971,P023,S002,6,619.05,0.0,3714.3,2411.64
O001078,2025-11-23 00:00:00,C0910,P009,S016,3,684.17,0.1,1847.26,1729.71
O001079,2025-03-22 00:00:00,C0126,P056,S001,3,10.91,0.0,32.73,26.13
O001080,2024-04-08 00:00:00,C1155,P039,S017,4,56.32,0.02,220.77,161.56
O001081,2024-12-06 00:00:00,C0793,P061,S001,2,39.86,0.0,79.72,62.14
O001082,2024-03-25 00:00:00,C0102,P026,S017,2,497.47,0.2,795.95,836.78
O001083,2024-09-28 00:00:00,C0590,P035,S019,3,60.9,0.0,182.7,137.43
O001084,2024-08-30 00:00:00,C1004,P108,S016,5,189.06,0.0,945.3,652.3
O001085,,C0336,P097,S020,3,315.65,0.1,852.26,662.22
O001086,2024-11-19 00:00:00,C1120,P032,S010,1,58.79,0.02,57.61,39.11
O001087,2024-03-01 00:00:00,C0503,P020,S013,1,215.04,0.05,204.29,153.14
O001088,2024-07-17 00:00:00,C0272,P117,S013,2,222.64,0.1,400.75,374.2
O001089,2025-09-10 00:00:00,C0428,P082,S001,3,127.99,0.0,383.97,267.39
O001090,2024-09-22 00:00:00,C0630,P060,S018,2,10.84,0.05,20.6,17.22
O001091,2025-11-18 00:00:00,C0826,P084,S015,2,107.38,0.0,214.76,175.26
O001092,2024-04-13 00:00:00,C1114,P027,S009,6,570.34,0.1,3079.84,2338.86
O001093,2024-09-02 00:00:00,C0234,P052,S005,5,15.53,0.0,77.65,53.4
O001094,2025-04-07 00:00:00,C1153,P047,S014,2,23.85,0.05,45.32,31.06
O001095,2025-08-29 00:00:00,C0634,P087,S020,4,166.12,0.1,598.03,430.4
O001096,2025-03-03 00:00:00,C0154,P023,S004,2,619.05,0.15,1052.38,803.88
O001097,2025-09-28 00:00:00,C1112,P059,S019,3,11.75,0.02,34.54,24.84
O001098,2025-01-31 00:00:00,C0419,P101,S012,1,242.55,0.0,242.55,159.67
O001099,2025-08-10 00:00:00,C0745,P024,S016,2,516.82,0.05,981.96,734.64
O001100,2025-01-29 00:00:00,C0838,P015,S003,3,229.18,0.0,687.54,528.39
O001101,2025-11-07 00:00:00,C0017,P099,S003,2,262.29,0.02,514.09,441.7
O001102,2024-02-22 00:00:00,C0266,P105,S014,4,152.91,0.02,599.41,514.8
O001103,2025-12-28 00:00:00,C0824,P052,S006,1,15.53,0.02,15.22,10.68
O001104,2024-05-11 00:00:00,C0390,P006,S008,1,707.84,0.02,693.68,470.1
O001105,2024-07-25 00:00:00,C0012,P065,S013,6,56.52,0.1,305.21,222.0
O001106,2025-05-25 00:00:00,C0028,P036,S005,2,55.24,0.0,110.48,71.94
O001107,2024-01-05 00:00:00,C0992,P071,S007,1,7.96,0.05,7.56,6.53
O001108,2025-04-11 00:00:00,C0185,P017,S008,2,194.95,0.0,389.9,313.92
O001109,2024-10-23 00:00:00,C0121,P097,S008,1,315.65,0.05,299.87,220.74
O001110,2024-05-29 00:00:00,C0675,P083,S015,4,148.37,0.02,581.61,416.12
O001111,2025-06-03 00:00:00,C0143,P078,S004,2,8.04,0.0,16.08,12.54
O001112,2025-04-03 00:00:00,C0784,P062,S019,10,43.92,0.05,417.24,329.8
O001113,2024-09-06 00:00:00,C0653,P027,S015,1,570.34,0.0,570.34,389.81
O001114,2025-05-25 00:00:00,C0779,P113,S001,2,242.09,0.02,474.5,328.68
O001115,2025-01-13 00:00:00,C0590,P032,S012,2,58.79,0.02,115.23,78.22
O001116,2024-09-27 00:00:00,C0935,P044,S004,1,16.8,0.15,14.28,12.62
O001117,2024-09-07 00:00:00,C0774,P112,S004,1,287.93,0.1,259.14,201.6
O001118,2025-05-20 00:00:00,C0499,P005,S015,1,631.5,0.05,599.92,435.42
O001119,2024-10-22 00:00:00,C0019,P016,S005,1,219.21,0.0,219.21,186.44
O001120,2024-10-28 00:00:00,C0329,P092,S012,4,263.91,0.0,1055.64,865.64
O001121,2024-12-11 00:00:00,C0158,P045,S006,5,21.49,0.0,107.45,70.8
O001122,2024-11-23 00:00:00,C0019,P070,S007,2,49.41,0.05,93.88,75.98
O001123,2025-09-28 00:00:00,C0328,P070,S014,2,49.41,0.0,98.82,75.98
O001124,2025-06-14 00:00:00,C0248,P100,S014,3,293.58,0.0,880.74,578.4
O001125,2025-08-18 00:00:00,C0093,P075,S001,1,9.52,0.02,9.33,7.78
O001126,2025-06-28 00:00:00,C0375,P052,S018,2,15.53,0.1,27.95,21.36
O001127,2025-11-26 00:00:00,C0608,P066,S012,8,51.43,0.02,403.21,272.4
O001128,2024-10-13 00:00:00,C0214,P089,S006,1,146.02,0.0,146.02,112.68
O001129,2024-07-01 00:00:00,C0328,P046,S003,1,23.72,0.05,22.53,15.64
O001130,2025-05-25 00:00:00,C0025,P021,S010,1,543.4,0.02,532.53,357.57
O001131,2024-12-04 00:00:00,C0061,P059,S014,3,11.75,0.15,29.96,24.84
O001132,2024-07-21 00:00:00,C0189,P120,S001,5,226.75,0.0,1133.75,886.55
O001133,2025-05-14 00:00:00,C0544,P014,S006,2,235.55,0.05,447.54,315.36
O001134,2024-02-17 00:00:00,C0800,P021,S019,2,543.4,0.1,978.12,715.14
O001135,2025-01-08 00:00:00,C0947,P120,S003,2,226.75,0.1,408.15,354.62
O001136,2024-05-10 00:00:00,C0756,P100,S017,5,293.58,0.1,1321.11,964.0
O001137,2024-10-26 00:00:00,C0741,P015,S005,2,229.18,0.02,449.19,352.26
O001138,2024-05-03 00:00:00,C1123,P026,S011,2,497.47,0.1,895.45,836.78
O001139,2024-04-25 00:00:00,C0307,P083,S016,1,148.37,0.02,145.4,104.03
O001140,2025-01-12 00:00:00,C0958,P094,S020,1,348.32,0.15,296.07,232.89
O001141,2025-02-20 00:00:00,C1125,P089,S013,10,146.02,0.05,1387.19,1126.8
O001142,2025-07-22 00:00:00,C0682,P104,S005,2,145.32,0.0,290.64,247.34
O001143,2025-11-20 00:00:00,C1009,P061,S002,1,39.86,0.0,39.86,31.07
O001144,2024-02-27 00:00:00,C0166,P106,S015,6,200.57,0.15,1022.91,841.26
O001145,2025-07-04 00:00:00,C1055,P072,S012,8,9.51,0.05,72.28,64.72
O001146,2025-03-24 00:00:00,C0677,P058,S016,1,12.84,0.1,11.56,9.15
O001147,2024-12-17 00:00:00,C0266,P077,S020,2,7.98,0.1,14.36,13.3
O001148,2024-11-05 00:00:00,C0074,P052,S017,8,15.53,0.0,124.24,85.44
O001149,2025-03-09 00:00:00,C0864,P073,S011,1,10.84,0.0,10.84,7.71
O001150,2025-02-10 00:00:00,C0518,P101,S014,2,242.55,0.15,412.34,319.34
O001151,2024-04-16 00:00:00,C0373,P115,S013,2,261.82,0.05,497.46,389.78
O001152,2024-11-15 00:00:00,C0469,P070,S004,4,49.41,0.05,187.76,151.96
O001153,2025-05-18 00:00:00,C1190,P001,S007,2,773.26,0.02,1515.59,1114.5
O001154,2025-11-30 00:00:00,C0514,P075,S002,2,9.52,0.0,19.04,15.56
O001155,2025-03-29 00:00:00,C0095,P031,S008,4,58.34,0.0,233.36,175.88
O001156,2025-11-19 00:00:00,C0336,P029,S004,5,467.41,0.0,2337.05,1930.4
O001157,2024-08-02 00:00:00,C0175,P106,S018,1,200.57,0.0,200.57,140.21
O001158,2024-04-05 00:00:00,C0823,P054,S018,1,12.38,0.15,10.52,8.79
O001159,2025-12-14 00:00:00,C0961,P095,S015,3,242.98,0.1,656.05,576.09
O001160,2024-08-14 00:00:00,C1010,P045,S009,2,21.49,0.1,38.68,28.32
O001161,2024-06-23 00:00:00,C0760,P073,S001,3,10.84,0.0,32.52,23.13
O001162,2024-03-08 00:00:00,C0923,P080,S011,1,10.08,0.05,9.58,7.91
O001163,2024-09-25 00:00:00,C0501,P108,S001,4,189.06,0.0,756.24,521.84
O001164,2024-07-18 00:00:00,C0754,P024,S001,2,516.82,0.0,1033.64,734.64
O001165,2024-12-21 00:00:00,C0129,P068,S004,2,54.35,0.0,108.7,74.74
O001166,2024-01-27 00:00:00,C0647,P049,S010,1,15.78,0.05,14.99,12.08
O001167,2025-11-14 00:00:00,C0669,P056,S015,1,10.91,0.02,10.69,8.71
O001168,2024-12-10 00:00:00,C0038,P102,S009,3,235.49,0.05,671.15,501.12
O001169,2024-09-15 00:00:00,C0658,P017,S016,3,194.95,0.1,526.36,470.88
O001170,2025-10-06 00:00:00,C0868,P066,S011,5,51.43,0.02,252.01,170.25
O001171,2025-02-23 00:00:00,C0442,P047,S018,3,23.85,0.0,71.55,46.59
O001172,2025-09-30 00:00:00,C0654,P108,S008,2,189.06,0.15,321.4,260.92
O001173,2024-08-11 00:00:00,C0344,P026,S007,4,497.47,0.05,1890.39,1673.56
O001174,2024-08-25 00:00:00,C0325,P028,S002,1,520.07,0.0,520.07,385.75
O001175,2024-03-15 00:00:00,C0156,P011,S005,4,238.21,0.05,905.2,658.52
O001176,2024-01-04 00:00:00,C0394,P053,S001,3,13.81,0.02,40.6,29.16
O001177,2024-09-30 00:00:00,C0964,P002,S004,1,669.52,0.1,602.57,462.29
O001178,2025-08-06 00:00:00,C1123,P061,S019,3,39.86,0.1,107.62,93.21
O001179,2025-08-22 00:00:00,C0763,P027,S011,10,570.34,0.0,5703.4,3898.1
O001180,2025-12-10 00:00:00,C0750,P049,S013,2,15.78,0.1,28.4,24.16
O001181,2024-10-09 00:00:00,C0737,P073,S008,3,10.84,0.05,30.89,23.13
O001182,2025-02-07 00:00:00,C0572,P083,S013,2,148.37,0.05,281.9,208.06
O001183,2025-03-05 00:00:00,C0508,P008,S012,2,670.58,0.02,1314.34,935.54
O001184,2025-10-21 00:00:00,C0746,P018,S019,2,282.48,0.0,564.96,394.4
O001185,2025-06-11 00:00:00,C0942,P039,S016,1,56.32,0.0,56.32,40.39
O001186,2024-11-04 00:00:00,C0497,P063,S012,1,38.52,0.1,34.67,31.39
O001187,2025-01-20 00:00:00,C0680,P107,S016,4,223.24,0.0,892.96,644.24
O001188,2025-12-25 00:00:00,C0565,P017,S013,2,194.95,0.05,370.4,313.92
O001189,2024-08-04 00:00:00,C0343,P009,S020,2,684.17,0.1,1231.51,1153.14
O001190,2024-03-26 00:00:00,C0349,P076,S011,1,8.13,0.15,6.91,5.85
O001191,2025-12-25 00:00:00,C0095,P118,S018,1,199.53,0.15,169.6,165.86
O001192,2025-12-24 00:00:00,C0528,P100,,3,293.58,,880.74,578.4
O001193,2024-07-14 00:00:00,C0855,P068,S004,3,54.35,0.05,154.9,112.11
O001194,2025-01-11 00:00:00,C0823,P003,S007,2,636.79,0.0,1273.58,872.46
O001195,2024-05-07 00:00:00,C1183,P070,S017,3,49.41,0.0,148.23,113.97
O001196,2025-10-04 00:00:00,C0048,P055,S018,3,12.75,0.0,38.25,25.08
O001197,2025-07-21 00:00:00,C0913,P054,S009,1,12.38,0.0,12.38,8.79
O001198,2024-04-08 00:00:00,C0955,P060,S009,1,10.84,0.05,10.3,8.61
O001199,2024-01-02 00:00:00,C0524,P068,S010,1,54.35,0.05,51.63,37.37
O001200,2025-12-04 00:00:00,C0340,P087,S005,2,166.12,0.2,265.79,215.2
O001201,2024-12-16 00:00:00,C0429,P024,S011,1,516.82,0.02,506.48,367.32
O001202,2024-06-03 00:00:00,C0820,P009,S017,2,684.17,0.15,1163.09,1153.14
O001203,2024-09-28 00:00:00,C1035,P007,S016,1,780.87,0.1,702.78,546.34
O001204,2024-08-10 00:00:00,C0772,P049,S002,2,15.78,0.05,29.98,24.16
O001205,2024-07-08 00:00:00,C0618,P061,S008,2,39.86,0.0,79.72,62.14
O001206,2025-08-21 00:00:00,C0784,P095,S013,8,242.98,0.05,1846.65,1536.24
O001207,2024-11-28 00:00:00,C0085,P053,S012,5,13.81,0.05,65.6,48.6
O001208,2024-05-02 00:00:00,C0730,P064,S015,8,42.46,0.1,305.71,282.72
O001209,2025-01-05 00:00:00,C0051,P118,S015,3,199.53,0.05,568.66,497.58
O001210,2025-09-21 00:00:00,C1151,P090,S007,10,114.51,0.15,973.34,846.4
O001211,2024-11-05 00:00:00,C1068,P083,S010,1,148.37,0.0,148.37,104.03
O001212,2025-06-06 00:00:00,C0611,P044,S004,2,16.8,0.0,33.6,25.24
O001213,2025-10-27 00:00:00,C0449,P019,S015,4,203.88,0.1,733.97,707.92
O001214,2025-03-10 00:00:00,C0879,P111,S009,2,254.32,0.2,406.91,344.9
O001215,2025-12-18 00:00:00,C0766,P067,S007,1,35.44,0.0,35.44,30.36
O001216,2025-03-23 00:00:00,C0847,P010,S016,3,591.46,0.0,1774.38,1426.5
O001217,2024-02-22 00:00:00,C0619,P058,S019,10,12.84,0.05,121.98,91.5
O001218,2025-05-16 00:00:00,C0284,P011,S018,2,238.21,0.1,428.78,329.26
O001219,2025-09-30 00:00:00,C0088,P118,S003,1,199.53,0.05,189.55,165.86
O001220,2024-09-15 00:00:00,C0340,P064,S017,1,42.46,0.0,42.46,35.34
O001221,2025-02-06 00:00:00,C0635,P095,S012,1,242.98,0.05,230.83,192.03
O001222,2024-08-17 00:00:00,C0509,P057,S003,4,14.03,0.0,56.12,39.72
O001223,2024-11-30 00:00:00,C0608,P003,S008,2,636.79,0.0,1273.58,872.46
O001224,2024-12-21 00:00:00,C0334,P077,S005,1,7.98,0.05,7.58,6.65
O001225,2025-07-03 00:00:00,C1126,P079,S006,5,7.05,0.0,35.25,30.05
O001226,2025-04-09 00:00:00,C0441,P028,S013,2,520.07,0.05,988.13,771.5
O001227,2025-06-17 00:00:00,C1016,P086,S009,4,165.37,0.1,595.33,466.24
O001228,2024-11-07 00:00:00,C0470,P028,S015,5,520.07,0.2,2080.28,1928.75
O001229,2025-08-15 00:00:00,C0533,P083,S017,4,148.37,0.1,534.13,416.12
O001230,2024-05-16 00:00:00,C0725,P090,S001,10,114.51,0.0,1145.1,846.4
O001231,2024-03-17 00:00:00,C0316,P017,S017,6,194.95,0.0,1169.7,941.76
O001232,2024-07-17 00:00:00,C0264,P036,S003,1,55.24,0.02,54.14,35.97
O001233,2024-02-08 00:00:00,C0456,P020,S001,2,215.04,0.1,387.07,306.28
O001234,2024-06-11 00:00:00,C0966,P088,S002,8,124.23,0.0,993.84,852.32
O001235,2025-05-19 00:00:00,C0174,P029,S002,3,467.41,0.15,1191.9,1158.24
O001236,2024-09-01 00:00:00,C0526,,S007,2,7.98,0.05,15.16,13.3
O001237,2025-04-20 00:00:00,C0807,P051,S017,5,13.09,0.1,58.9,53.3
O001238,2024-02-20 00:00:00,C0848,P010,S014,3,591.46,0.05,1685.66,1426.5
O001239,2025-09-07 00:00:00,C0522,P106,S009,2,200.57,0.15,340.97,280.42
O001240,2025-03-31 00:00:00,C0098,P086,S019,1,165.37,0.1,148.83,116.56
O001241,2025-08-30 00:00:00,C0020,P032,S010,5,58.79,0.02,288.07,195.55
O001242,2025-06-25 00:00:00,C0564,P106,S002,5,200.57,0.05,952.71,701.05
O001243,2024-12-16 00:00:00,C0973,P086,S001,6,165.37,0.15,843.39,699.36
O001244,2024-12-01 00:00:00,C0034,P098,S011,4,296.74,0.15,1008.92,909.4
O001245,2024-09-19 00:00:00,C1065,P022,S005,1,536.59,0.15,456.1,403.77
O001246,2024-12-21 00:00:00,C0812,P002,S008,2,669.52,0.1,1205.14,924.58
O001247,2024-12-14 00:00:00,C0010,P008,S007,2,670.58,0.05,1274.1,935.54
O001248,2024-08-23 00:00:00,C0413,P065,S008,1,56.52,0.05,53.69,37.0
O001249,2024-06-19 00:00:00,C0265,P095,S020,4,242.98,0.0,971.92,768.12
O001250,2024-03-31 00:00:00,C1140,P110,S002,1,175.45,0.02,171.94,136.83
O001251,2024-05-05 00:00:00,C0666,P116,S003,2,217.89,0.0,435.78,364.72
O001252,2024-05-01 00:00:00,C0389,P072,S006,5,9.51,0.0,47.55,40.45
O001253,2025-08-12 00:00:00,C0334,P076,S015,4,8.13,0.0,32.52,23.4
O001254,2024-12-22 00:00:00,C0677,P035,S006,1,60.9,0.05,57.86,45.81
O001255,2024-05-26 00:00:00,C0007,P001,S005,1,773.26,0.0,773.26,557.25
O001256,2025-10-17 00:00:00,C0309,P024,S015,2,516.82,0.1,930.28,734.64
O001257,2024-05-29 00:00:00,C0199,P007,S013,3,780.87,0.15,1991.22,1639.02
O001258,2024-05-12 00:00:00,C0745,P083,S013,5,148.37,0.05,704.76,520.15
O001259,2024-03-24 00:00:00,C0804,P061,S014,2,39.86,0.05,75.73,62.14
O001260,2024-11-02 00:00:00,C0561,P093,S013,1,219.94,0.15,186.95,186.04
O001261,2024-07-17 00:00:00,C0169,P018,S012,3,282.48,0.0,847.44,591.6
O001262,2025-12-22 00:00:00,C0445,P110,S011,2,175.45,0.05,333.35,273.66
O001263,2024-01-22 00:00:00,C1012,P087,S016,5,166.12,0.1,747.54,538.0
O001264,2024-12-24 00:00:00,C0245,P109,S007,1,162.13,0.1,145.92,140.35
O001265,2024-03-29 00:00:00,C0197,P078,S007,2,8.04,0.1,14.47,12.54
O001266,2024-12-14 00:00:00,C0134,P041,S005,2,15.18,,30.36,25.4
O001267,2025-01-12 00:00:00,C0981,P076,S017,3,8.13,0.1,21.95,17.55
O001268,2024-04-16 00:00:00,C0144,P073,S001,2,10.84,0.0,21.68,15.42
O001269,2025-09-23 00:00:00,C0698,P022,S005,2,536.59,0.05,1019.52,807.54
O001270,2025-12-11 00:00:00,C1199,P013,S003,4,193.38,0.0,773.52,641.12
O001271,2025-12-07 00:00:00,C0771,P079,S008,1,7.05,0.02,6.91,6.01
O001272,2025-10-24 00:00:00,C0495,P012,S005,1,233.04,0.05,221.39,169.08
O001273,2024-08-07 00:00:00,C0249,P013,S011,1,193.38,0.05,183.71,160.28
O001274,2024-11-15 00:00:00,C0003,P009,S020,1,684.17,0.05,649.96,576.57
O001275,2024-10-16 00:00:00,C0187,P075,S009,2,9.52,0.15,16.18,15.56
O001276,2024-04-20 00:00:00,C1144,P112,S020,1,287.93,0.05,273.53,201.6
O001277,2024-06-10 00:00:00,C0173,P060,S007,1,10.84,0.0,10.84,8.61
O001278,2025-04-08 00:00:00,C0024,P019,S016,10,203.88,0.0,2038.8,1769.8
O001279,2024-12-25 00:00:00,C0980,P062,S003,2,43.92,0.1,79.06,65.96
O001280,2024-02-22 00:00:00,C0503,P058,S013,5,12.84,0.15,54.57,45.75
O001281,2025-04-17 00:00:00,C0429,P072,S016,4,9.51,0.05,36.14,32.36
O001282,2025-11-23 00:00:00,C0861,P052,S014,1,15.53,0.1,13.98,10.68
O001283,2025-09-05 00:00:00,C0628,P064,S019,2,42.46,0.05,80.67,70.68
O001284,2024-09-22 00:00:00,C1098,P039,S013,3,56.32,0.05,160.51,121.17
O001285,2024-07-21 00:00:00,C0562,P109,S012,1,162.13,0.15,137.81,140.35
O001286,2025-06-03 00:00:00,C0856,P065,S013,1,56.52,0.02,55.39,37.0
O001287,2025-09-20 00:00:00,C1055,P038,S008,1,72.16,0.05,68.55,47.7
O001288,2025-02-24 00:00:00,C0557,P001,S005,1,773.26,0.05,734.6,557.25
O001289,2025-04-16 00:00:00,C0342,P082,S019,1,127.99,0.02,125.43,89.13
O001290,2024-12-01 00:00:00,C1170,P046,S020,1,23.72,0.02,23.25,15.64
O001291,2025-10-14 00:00:00,C0273,P030,S019,3,425.03,0.0,1275.09,1013.61
O001292,2024-10-02 00:00:00,C0048,P058,S016,1,12.84,0.15,10.91,9.15
O001293,2024-06-23 00:00:00,C0694,P059,S005,4,11.75,0.0,47.0,33.12
O001294,2024-01-11 00:00:00,C1185,P097,S005,1,315.65,0.0,315.65,220.74
O001295,2024-08-28 00:00:00,C0104,P066,S007,3,51.43,0.1,138.86,102.15
O001296,2024-02-27 00:00:00,C1020,P085,S011,4,121.06,0.02,474.56,347.96
O001297,2024-01-14 00:00:00,C0997,P078,S005,2,8.04,0.05,15.28,12.54
O001298,2025-01-06 00:00:00,C1115,P102,S016,2,235.49,0.1,423.88,334.08
O001299,2024-12-16 00:00:00,C0506,P001,S002,2,773.26,0.05,1469.19,1114.5
O001300,2024-09-04 00:00:00,C0306,P046,S019,2,23.72,0.02,46.49,31.28
O001301,2024-10-02 00:00:00,C0615,P086,S010,1,165.37,0.05,157.1,116.56
O001302,2025-01-10 00:00:00,C0171,P017,S008,3,194.95,0.0,584.85,470.88
O001303,2025-11-23 00:00:00,C1012,P054,S010,3,12.38,0.05,35.28,26.37
O001304,2024-05-20 00:00:00,C0796,P049,S010,2,15.78,0.05,29.98,24.16
